stop_id,stop_code,stop_name,lat,lon,Zip Codes
4697,4697,Lamar/Northbend,30.38531,-97.68473,78753
4698,4698,Lamar/Little Oak,30.38857,-97.68337,78753
4699,4699,Lamar/Yager,30.402463,-97.678967,78753
4703,4703,1600 Centre Creek/Rutherford,30.335382,-97.68026,78754
4704,4704,1605 Centre Creek/Rutherford,30.335254,-97.67997,78754
4706,4706,Fisher-Rosemount Systems,30.33692,-97.68223,78754
4707,4707,7911 Cameron/Anderson,30.33485,-97.68471,78754
4708,4708,7401 Cameron/Coronado Hills,30.329295,-97.690041,78752
4709,4709,7209 Cameron/St Johns,30.326543,-97.69184,78752
4711,4711,1322 St Johns/Cameron,30.32636,-97.692703,78752
4712,4712,1016 Camino La Costa/La Posada,30.327108,-97.702019,78752
4713,4713,801 St Johns/Bennett,30.33112,-97.7006,78752
4720,4720,8100 Cameron Road,30.33771,-97.68437,78753
4721,4721,1207 Rundberg/Teasdale,30.353725,-97.681067,78753
4723,4723,1037 Rundberg/Fiskville Cemetery,30.355078,-97.683168,78753
4725,4725,9306 Georgian/Rundberg,30.360445,-97.693759,78753
4727,4727,Rundberg/Singing Quail,30.371433,-97.714218,78758
4728,4728,1830 Colony Creek/Northgate,30.369704,-97.716323,78758
4729,4729,1729 Colony Creek/Northgate,30.369189,-97.715046,78758
4730,4730,9030 Galewood/Colony Creek,30.36748,-97.71512,78758
4731,4731,9029 Galewood/Colony Creek,30.367505,-97.714901,78758
4732,4732,8910 Galewood/Payton Gin,30.366009,-97.716055,78758
4733,4733,8919 Galewood/Payton Gin,30.36617,-97.715754,78758
4734,4734,Ohlen/Research,30.362927,-97.71902,78757
4737,4737,1204 38th Half/Hollywood,30.294262,-97.718216,78722
4738,4738,38th Half/Lafayette,30.29299,-97.71598,78722
4742,4742,4311 Springdale/Martin Luther King,30.286366,-97.682192,78723
4743,4743,4609 Springdale/Touchstone,30.289398,-97.68025,78723
4748,4748,Berkman/US 290 SW Corner,30.319884,-97.68919,78723
4751,4751,4911 Menchaca/Jones,30.222511,-97.792945,78745
4753,4753,9101 Burnet/Research,30.374709,-97.725908,78758
4754,4754,Burnet/Waterford Center,30.375734,-97.725963,78758
4756,4756,Rutland Station (SB),30.3836,-97.72419,78758
4757,4757,Rutland Station (NB),30.379497,-97.724857,78758
4760,4760,10508 Burnet/Braker,30.389539,-97.722482,78758
4761,4761,10701 Burnet/Braker,30.391796,-97.721477,78758
4763,4763,Braker/Seton Center,30.400365,-97.742281,78759
4769,4769,10300 Metric/Energy,30.382764,-97.714259,78758
4770,4770,10301 Metric/Energy,30.382694,-97.714054,78758
4779,4779,510 Bouldin/Barton Springs,30.259103,-97.753844,78704
4780,4780,1662 Rutland/Mountain Quail,30.374452,-97.711799,78758
4781,4781,1622 Rutland/Mountain Quail,30.372478,-97.711969,78758
4782,4782,Rutland/Quail Valley,30.376082,-97.710918,78758
4783,4783,1649 Rutland/Quail Valley,30.374408,-97.71203,78758
4795,4795,Metric/Running Bird,30.411624,-97.69161,78758
4796,4796,12623 Metric/Scofield,30.414986,-97.688459,78727
4797,4797,12525 Metric/Parmer,30.413731,-97.690113,78727
4801,4801,Crystalbrook/Loyola,30.303295,-97.653761,78724
4802,4802,7305 Crystalbrook/Ute,30.311071,-97.650894,78724
4805,4805,Manor/Wheeless,30.307813,-97.6778,78723
4807,4807,5600 Manor/Overbrook,30.30353,-97.682522,78723
4808,4808,5200 Manor/Westminster,30.29973,-97.68622,78723
4809,4809,5211 Manor/Westminster,30.29982,-97.68598,78723
4813,4813,2801 Wells Branch/Double File,30.441506,-97.689979,78728
4814,4814,2300 Wells Branch/Merrilltown,30.439293,-97.68557,78728
4815,4815,2301 Wells Branch/Merrilltown,30.438537,-97.685392,78728
4816,4816,2112 Wells Branch/Surrender,30.436623,-97.683609,78728
4817,4817,2107 Wells Branch/Renaissance,30.436412,-97.683828,78728
4818,4818,1900 Wells Branch/Alex,30.434837,-97.679157,78728
4820,4820,13510 Metric/Howard,30.424487,-97.679624,78727
4821,4821,13200 Metric/Chasewood,30.421944,-97.683043,78727
4822,4822,13501 Metric/Chasewood,30.424288,-97.679467,78727
4824,4824,12622 Metric/Scofield,30.415168,-97.688677,78727
4829,4829,2869 Lamar/29th,30.298016,-97.748412,78705
4830,4830,Rosedale Station (NB),30.308217,-97.741034,78756
4831,4831,Rosedale Station (SB),30.308074,-97.74137,78756
4833,4833,Metric/Lamplight Village,30.4105,-97.69554,78758
4834,4834,Quail Valley/Rutland,30.377423,-97.709544,78758
4838,4838,Jasper/Lake Austin,30.287732,-97.780403,78703
4873,4873,Amherst/Parmer,30.424353,-97.713654,78727
4875,4875,12400 Amherst/Adelphi,30.421212,-97.71596,78727
4876,4876,12401 Amherst/Adelphi,30.42131,-97.71561,78727
4877,4877,12200 Amherst/Mosley,30.417718,-97.718153,78727
4878,4878,12209 Amherst/Dugan,30.417825,-97.717878,78759
4895,4895,Braker/Mopac NE Corner,30.395374,-97.731553,78759
4896,4896,Lamar/Caddo,30.385845,-97.684238,78753
4908,4908,9200 South 1st/Island Oak,30.157841,-97.800157,78748
4909,4909,9201 S 1st/Slaughter,30.171737,-97.800185,78748
4915,4915,9000 S 1st/Slaughter,30.173319,-97.79903,78748
4919,4919,507 45th/Duval,30.306867,-97.724157,78751
4920,4920,500 45th/Duval,30.307024,-97.724177,78751
4921,4921,45th/Avenue F,30.3082,-97.727325,78751
4923,4923,20201 Dawn/Lohman Ford,30.454587,-97.980005,78645
4924,4924,Bronco/1st,30.47447,-97.97358,78645
4925,4925,Bronco/Dodge Trace,30.479306,-97.974374,78645
4926,4926,Bar K Ranch/Coyote,30.474413,-97.989681,78645
4927,4927,21459 Coyote/Camstock Cove,30.46992,-97.98794,78645
4928,4928,21475 Coyote/Camstock Cove,30.4726,-97.98673,78645
4930,4930,20204 Dawn/Lohman Ford,30.454746,-97.980364,78645
4937,4937,5701 Johnny Morris/FM 969,30.292629,-97.653013,78724
4938,4938,6403 Johnny Morris/FM 969,30.297443,-97.649934,78724
4939,4939,6402 Johnny Morris/Loyola,30.29748,-97.650032,78724
4940,4940,5800 Johnny Morris/Loyola,30.292869,-97.653011,78724
4948,4948,4815 William Cannon/Meadow Lake,30.180908,-97.750494,78744
4952,4952,9700 Anderson Mill/US 183,30.448048,-97.79324,78750
4953,4953,11807 Millwright/Missel Thrush,30.447549,-97.803914,78750
4954,4954,12103 Millwright/Old Stage Trail,30.452086,-97.802828,78750
4955,4955,12221 Millwright/Wendts Way,30.455338,-97.80375,78750
4956,4956,10621 Lake Creek/Millwright,30.457116,-97.803597,78750
4957,4957,10505 Lake Creek/Hickory Stick,30.458877,-97.799056,78750
4958,4958,10504 Lake Creek/Mellow Meadows,30.458885,-97.799333,78750
4959,4959,10620 Lake Creek/School House,30.456924,-97.804141,78750
4960,4960,12220 Millwright/Salt Mill,30.455334,-97.803932,78750
4962,4962,11808 Millwright/Anderson Mill,30.447986,-97.803995,78750
4964,4964,Braker/Lamar NW Corner,30.382691,-97.687669,78753
4965,4965,Braker/Austin Park,30.385465,-97.694205,78758
4967,4967,2100 Braker/Metric,30.39276,-97.70884,78758
4968,4968,2236 Braker/Kramer,30.391761,-97.713127,78758
4970,4970,2243 Braker/Kramer,30.39123,-97.713218,78758
4971,4971,Braker/Metric (Midblock),30.391164,-97.705878,78758
4972,4972,1317 Braker/Parkfield,30.385618,-97.695091,78758
4973,4973,Braker/Plains,30.383667,-97.690661,78758
4979,4979,2204 San Gabriel/22nd Half,30.285872,-97.748124,78705
4983,4983,Hart/Far West,30.357422,-97.754595,78731
4985,4985,Kermit/Lufkin,30.288949,-97.783344,78703
4986,4986,Lake Austin/Jasper,30.284539,-97.777864,78703
4989,4989,800 Clyde Littlefield/Red River,30.283464,-97.728753,78705
5002,5002,North Loop/Woodview,30.325374,-97.742201,78756
5006,5006,North Loop/Burnet,30.325594,-97.742036,78756
5007,5007,Tannehill/Webberville,30.283973,-97.671344,78721
5008,5008,6200 North Hampton/Wheeless,30.312469,-97.684539,78723
5014,5014,1100 Braker/Plains,30.384098,-97.690954,78758
5019,5019,Stonelake/Great Hills,30.394136,-97.73962,78759
5023,5023,325 Riverside/Newning,30.25359,-97.743972,78704
5024,5024,116 Dean Keeton/University,30.289717,-97.738797,78705
5032,5032,516 Pleasant Valley/Lakeshore,30.246246,-97.714907,78741
5038,5038,301 Dean Keeton/San Jacinto,30.289237,-97.735367,78705
5039,5039,23rd/Trinity SW Corner,30.2851,-97.733074,78705
5043,5043,Grove/Fairway,30.230394,-97.70616,78741
5045,5045,2474 SH 71/Presidential,30.212705,-97.65909,78617
5048,5048,5214 Menchaca/Fair Oaks,30.219433,-97.794929,78745
5049,5049,305 Huntland/Brenda,30.330724,-97.710636,78752
5053,5053,7101 Roland Johnson/St Johns,30.333233,-97.705842,78752
5055,5055,5402 Convict Hill/Beckett,30.220755,-97.858202,78749
5057,5057,6971 Roland Johnson/Huntland,30.33097,-97.706741,78752
5070,5070,Northgate/Research,30.368637,-97.71763,78758
5071,5071,Research/Lamar,30.350323,-97.713047,78753
5077,5077,Elmont/Wickersham,30.238352,-97.718471,78741
5078,5078,1515 Wickersham/Riverside,30.235709,-97.718516,78741
5079,5079,Wickersham/Riverside,30.232959,-97.720095,78741
5080,5080,Anken/Willow Creek,30.230869,-97.728974,78741
5081,5081,Cameron/Clear Creek,30.341356,-97.68045,78754
5082,5082,Cameron/Park Center,30.338928,-97.682055,78754
5092,5092,15th/Colorado,30.277262,-97.740316,78701
5098,5098,New Airport/Spirit of Texas,30.212481,-97.663827,78617
5099,5099,New Airport/Employee,30.212636,-97.66384,78617
5100,5100,1120 Airport/Springdale,30.264908,-97.695452,78721
5104,5104,St Johns/IH 35 (Midblock),30.332158,-97.702924,78752
5119,5119,7th/Chicon,30.262602,-97.721983,78702
5120,5120,7th/Concho,30.26388,-97.725646,78702
5121,5121,4415 Blue Meadow/Deep,30.17944,-97.758205,78744
5123,5123,1111 Braker/Tom Adams,30.373772,-97.669335,78753
5130,5130,3201 Govalle/Tillery,30.265835,-97.701948,78702
5133,5133,Hobby Horse/Gracy Farms,30.404089,-97.714035,78758
5136,5136,Meadow Lake/Blue Meadow,30.178206,-97.754762,78744
5137,5137,Meadow Lake/Glade Line,30.178193,-97.754961,78744
5147,5147,Stassney/Meadow Crest,30.191183,-97.73152,78744
5150,5150,3113 Webberville/Govalle,30.267713,-97.707546,78702
5158,5158,150 6th/Congress,30.26837,-97.743649,78701
5159,5159,Blue Meadow/Granger,30.178217,-97.755781,78744
5160,5160,Burnet/Allandale (HEB),30.3344,-97.740705,78756
5170,5170,Burleson/Felter NW,30.197813,-97.705025,78744
5174,5174,23rd/Trinity NW Corner,30.285327,-97.733028,78705
5175,5175,501 23rd/Trinity,30.285069,-97.732623,78705
5176,5176,601 23rd/Trinity,30.284999,-97.731804,78705
5178,5178,21st/Whitis,30.283826,-97.7409,78705
5186,5186,6500 Berkman/Wheless,30.318167,-97.690141,78723
5191,5191,Montopolis/Caddie,30.22735,-97.702007,78741
5193,5193,Norwood Park/Brettonwoods,30.338844,-97.694029,78753
5194,5194,Riverside Dr/Willow Creek,30.23575,-97.724953,78741
5209,5209,705 11th/Sabine,30.270695,-97.734076,78701
5219,5219,4th/Guadalupe,30.267112,-97.74719,78701
5220,5220,Evergreen/Pecan,30.505705,-97.912343,78645
5222,5222,11100 Pecan Park/Lakeline Mall,30.4727,-97.802246,78750
5223,5223,9700 North Lake Creek/Lakeline Mall,30.476288,-97.794455,78729
5225,5225,North Lamar Bay 1,30.350016,-97.71196,78753
5226,5226,North Lamar Bay 2,30.350167,-97.712099,78753
5227,5227,North Lamar Bay 3,30.350066,-97.712111,78753
5228,5228,Lakeline Station Bay I,30.480422,-97.786505,78729
5229,5229,Lakeline Station Bay H,30.480562,-97.786668,78729
5230,5230,Lakeline Station Bay G,30.480719,-97.786775,78729
5231,5231,Lakeline Station Bay F,30.480899,-97.786969,78729
5232,5232,Lakeline Station Bay E,30.481087,-97.787116,78729
5237,5237,10727 Jollyville/Braker,30.400546,-97.748813,78759
5240,5240,700 Ben White (Walmart),30.218991,-97.755293,78704
5259,5259,Ben White/Governors Row,30.215568,-97.748582,78741
5263,5263,200 Turk/Cullen,30.163367,-97.791351,78748
5264,5264,Mopac/Bee Caves,30.267249,-97.778495,78746
5270,5270,Parmer Station (NB),30.40559,-97.678489,78753
5271,5271,12416 Lamar/Parmer,30.406533,-97.678591,78753
5273,5273,Tech Ridge Bay H,30.418266,-97.668678,78753
5274,5274,Tech Ridge Bay B,30.41844,-97.668279,78660
5277,5277,3000 Wells Branch/Tandem,30.441493,-97.692608,78728
5278,5278,3001 Wells Branch/Summit,30.44121,-97.692441,78728
5279,5279,Tech Ridge Bay J,30.418161,-97.667996,78660
5280,5280,Parmer Station (SB),30.410119,-97.678043,78727
5281,5281,Tech Ridge Bay G,30.418296,-97.668868,78753
5283,5283,Hancock Center,30.300218,-97.720574,78751
5284,5284,Capital Plaza,30.315894,-97.706435,78723
5286,5286,Camino La Costa/Calidad,30.324373,-97.696676,78752
5287,5287,1443 Coronado Hills/Cameron,30.327914,-97.68894,78752
5289,5289,Stassney/Birch Creek,30.191363,-97.734842,78744
5290,5290,Research/Seton Center,30.404485,-97.744959,78759
5301,5301,Tech Ridge Bay E,30.418565,-97.669112,78753
5302,5302,Tech Ridge Bay F,30.418325,-97.66907,78753
5304,5304,Tech Ridge Bay I,30.418199,-97.668243,78660
5305,5305,3301 Wells Branch/Howard,30.440104,-97.695268,78728
5310,5310,8201 Congress/Foremost,30.176243,-97.784118,78745
5311,5311,8200 Congress/Foremost,30.176853,-97.784179,78745
5313,5313,6811 Congress/Clearday,30.190842,-97.779568,78745
5314,5314,7309 Congress/Dittmar,30.186,-97.781105,78745
5315,5315,7310 Congress/Dittmar,30.185789,-97.781306,78745
5316,5316,Fiesta (3909 S IH35/38th Half),30.295825,-97.717787,78722
5317,5317,Anderson/Cameron,30.334092,-97.688306,78753
5319,5319,Lamar/Howard,30.41672,-97.676257,78727
5320,5320,Thompkins/Trotwood,30.387388,-97.661196,78753
5321,5321,Thompkins/Larkins,30.383411,-97.66271,78753
5323,5323,11816 Shropshire/Rotherham,30.378361,-97.659936,78753
5324,5324,1120 Braker/January,30.37371,-97.66846,78753
5325,5325,Braker/Wedgewood,30.375894,-97.673184,78753
5328,5328,12600 Tech Ridge/Parmer,30.400782,-97.658737,78753
5329,5329,12500 Tech Ridge/Canyon Ridge,30.398943,-97.663278,78753
5330,5330,12501 Tech Ridge/Canyon Ridge,30.398589,-97.662869,78753
5331,5331,12601 Tech Ridge/Parmer,30.399775,-97.65916,78753
5332,5332,13201 McCallen/Parmer,30.411847,-97.663686,78753
5335,5335,Canyon Ridge/Tech Ridge,30.398148,-97.66904,78753
5336,5336,Canyon Ridge/Yager,30.398734,-97.668725,78753
5339,5339,3300 Wells Branch/Howard,30.440229,-97.695602,78728
5342,5342,1831 Wells Branch/Thermal,30.434587,-97.678139,78728
5345,5345,1101 Howard/Center Line,30.42281,-97.668272,78660
5346,5346,Lamar/Walnut Creek Park,30.398789,-97.679545,78753
5347,5347,12100 Lamar/Oakbrook,30.393252,-97.681428,78753
5348,5348,12001 Lamar/Oakbrook,30.393627,-97.681006,78753
5349,5349,West 38th Station (SB),30.304405,-97.741594,78705
5350,5350,38th/Guadalupe,30.303402,-97.739012,78705
5351,5351,West 38th Station (NB),30.304699,-97.741778,78705
5352,5352,38th/Ronson,30.303401,-97.739461,78705
5353,5353,Guadalupe/27th,30.293051,-97.74157,78705
5354,5354,2911 Congress/La Vista,30.232756,-97.758147,78704
5356,5356,Metric/Gracy Farms,30.397885,-97.704866,78758
5357,5357,31st Street Station (SB),30.298026,-97.741267,78705
5363,5363,5310 Congress/Mockingbird,30.207662,-97.773684,78745
5369,5369,SE Corner Road A/Road B,30.391468,-97.72598,78758
5372,5372,Airport/56th,30.31787,-97.71336,78751
5373,5373,Nueces/27th,30.291657,-97.742835,78705
5374,5374,1000 Howard/Center Line,30.422654,-97.667176,78660
5377,5377,6502 Bluff Springs/William Cannon,30.189947,-97.767587,78744
5378,5378,Cullen/Slaughter,30.166936,-97.790926,78748
5379,5379,San Jacinto/23rd (Midblock),30.286032,-97.733433,78705
5380,5380,404 Slaughter/Francia,30.169431,-97.796231,78748
5383,5383,5100 William Cannon/Pleasant Valley,30.180326,-97.748355,78744
5386,5386,Leander Station Bay C,30.586612,-97.855468,78641
5387,5387,Leander Station Bay D,30.586407,-97.855296,78641
5392,5392,2421 Rosewood/Bedford,30.272209,-97.70819,78702
5393,5393,815 Koenig/Lamar,30.326319,-97.726971,78752
5394,5394,810 45th/Red River,30.305167,-97.720184,78751
5396,5396,907 Lamar/Treadwell,30.256548,-97.761038,78704
5398,5398,5201 William Cannon/Pleasant Valley,30.179893,-97.747991,78744
5405,5405,Hyde Park Station (SB),30.303574,-97.737748,78751
5406,5406,9100 Georgian/Fawnridge,30.358478,-97.69499,78753
5408,5408,35th/Oakmont,30.308347,-97.754037,78703
5411,5411,11125 Pecan Park/Lakeline Mall,30.472972,-97.802673,78750
5413,5413,Lakeline/North Lake Creek,30.480141,-97.797375,78717
5415,5415,Airport/53rd,30.314086,-97.715128,78751
5416,5416,Slaughter/Simonetti,30.174173,-97.804467,78748
5421,5421,Balcones/Hart,30.342397,-97.754052,78731
5424,5424,601 Lamar/6th,30.27219,-97.753539,78703
5425,5425,5408 Loyola/Ed Bluestein,30.303092,-97.66195,78724
5427,5427,58 Waller/Holly,30.256066,-97.734469,78702
5428,5428,11020 Lakeline Mall/Pecan Park,30.472378,-97.801255,78750
5432,5432,Research/Riata Trace,30.425929,-97.75164,78727
5434,5434,Riverside/Metro Center,30.216684,-97.689637,78744
5436,5436,Airport/38th,30.289097,-97.707009,78723
5438,5438,305 Dean Keeton/San Jacinto,30.28922,-97.735182,78705
5442,5442,12430 Metric/Parmer,30.412277,-97.691362,78758
5445,5445,9302 Lamar/Rundberg,30.361758,-97.697927,78753
5446,5446,1113 Rutherford/Furness,30.340454,-97.690058,78753
5447,5447,1112 Rutherford/Furness,30.34058,-97.689935,78753
5449,5449,Lamar/West Gate,30.232283,-97.804555,78735
5452,5452,Braker/Mopac SW Corner,30.396412,-97.734329,78759
5455,5455,51st/Lancaster,30.308232,-97.707768,78723
5456,5456,Mabel Davis Park,30.220006,-97.742966,78741
5461,5461,1404 Fort Branch/Delano,30.278343,-97.680174,78721
5464,5464,2810 Oak Springs/Webberville,30.272939,-97.70225,78702
5465,5465,Govalle/Springdale,30.264033,-97.696785,78702
5466,5466,703 Montopolis/Ponca,30.237459,-97.695289,78741
5470,5470,Riverside/Palma Verde,30.217039,-97.685245,78744
5472,5472,8400 Menchaca/Keepsake,30.188239,-97.815012,78745
5473,5473,8204 West Gate/Linnet,30.196581,-97.829043,78745
5476,5476,8007 West Gate/Ranch,30.198683,-97.826885,78745
5478,5478,7408 West Gate/Grennock,30.201795,-97.81873,78745
5479,5479,3701 Menchaca/Valley View,30.236838,-97.783769,78704
5482,5482,Lancaster/Barbara Jordan,30.305736,-97.707517,78723
5483,5483,4826 Mueller/Philomena,30.302219,-97.705227,78722
5484,5484,Philomena/James Wheat,30.302188,-97.707735,78722
5487,5487,727 Stassney/Nancy,30.209059,-97.784284,78745
5489,5489,4917 Congress/Ramble,30.212115,-97.770916,78745
5491,5491,4800 Convict Hill/Brush Country,30.217489,-97.849946,78749
5492,5492,2200 Martin Luther King/Coleto,30.280356,-97.718217,78722
5493,5493,5401 Airport/53rd Half,30.316556,-97.713781,78751
5494,5494,5214 Duval/53rd,30.316257,-97.71852,78751
5496,5496,904 11th/Branch,30.269995,-97.731193,78702
5498,5498,Seaholm Station (NB),30.265065,-97.750824,78701
5499,5499,714 6th/West,30.270316,-97.75049,78701
5505,5505,1120 St Johns/Grand Canyon,30.32838,-97.694615,78752
5506,5506,7537 Cameron/Coronado Hills,30.330224,-97.688342,78752
5508,5508,1309 Anderson/Lazy,30.350746,-97.71972,78757
5509,5509,6903 Airport/Kenniston,30.336072,-97.717896,78752
5510,5510,Airport/Guadalupe,30.333155,-97.716673,78752
5514,5514,10112 Lake Creek/Pecan Park,30.464031,-97.789223,78729
5515,5515,9701 Anderson Mill/US 183,30.447933,-97.793006,78750
5516,5516,Rundberg/North Plaza,30.356717,-97.685632,78753
5517,5517,9813 Lamar/Longspur,30.368162,-97.693983,78753
5518,5518,11900 Lamar/Little Oak,30.389618,-97.682674,78753
5519,5519,Rutland/Ledgewood,30.375881,-97.710842,78758
5520,5520,13207 Metric/Staton,30.421335,-97.683113,78727
5521,5521,13621 Metric/Howard,30.42627,-97.676859,78727
5522,5522,13620 Metric/Howard,30.426334,-97.677159,78727
5528,5528,203 Dean Keeton/Whitis,30.289553,-97.739586,78705
5530,5530,13200 McCallen/Center Ridge,30.411844,-97.663981,78753
5534,5534,Downtown Station,30.264458,-97.737173,78701
5535,5535,Plaza Saltillo Station,30.262242,-97.727578,78702
5536,5536,M L King Jr Station,30.279818,-97.709031,78702
5537,5537,Highland Station,30.328601,-97.716203,78752
5538,5538,Crestview Station,30.338448,-97.719656,78757
5539,5539,Kramer Station,30.392786,-97.7164,78758
5540,5540,Howard Station,30.43999,-97.701734,78727
5541,5541,Lakeline Station,30.48103,-97.786543,78729
5542,5542,Leander Station,30.586401,-97.855735,78641
5543,5543,2630 Speedway/27th,30.29121,-97.736689,78705
5544,5544,South Congress Bay B,30.222917,-97.766932,78704
5545,5545,South Congress Bay C,30.223084,-97.766853,78704
5547,5547,South Congress Bay E,30.223436,-97.766645,78704
5551,5551,South Congress Bay I,30.223212,-97.766137,78704
5552,5552,South Congress Station Bay J,30.222941,-97.76628,78704
5553,5553,South Congress Station Bay K,30.222718,-97.766459,78704
5554,5554,1805 Riverside/Parker,30.242658,-97.729061,78741
5555,5555,10503 Lamar/Meadows,30.374311,-97.690809,78753
5558,5558,Loyola/Johnny Morris NW Corner,30.30163,-97.650907,78724
5564,5564,605 15th/Rio Grande,30.278652,-97.745979,78701
5567,5567,1215 Airport/12th,30.277589,-97.700657,78721
5568,5568,1181 Airport/Oak Springs,30.27541,-97.698904,78721
5569,5569,3400 Red River/Harris,30.293324,-97.725492,78705
5571,5571,3520 Martin Luther King/EM Franklin,30.283767,-97.696791,78723
5575,5575,1820 Ohlen/Renton,30.361169,-97.723184,78757
5577,5577,12016 Amherst/Eton,30.413599,-97.720831,78759
5580,5580,2415 Kramer/Brockton,30.392965,-97.715786,78758
5581,5581,Colony Loop/Shannon,30.298856,-97.641267,78724
5583,5583,7309 Ritchie/Colony Park,30.305498,-97.639174,78724
5585,5585,6063 US 290/Old Fredericksburg,30.234925,-97.85363,78749
5588,5588,MLK Station Stop 1,30.280159,-97.709219,78702
5592,5592,7900 Riverside/Hoeke,30.215795,-97.688718,78744
5593,5593,Palma Verde/Ben White,30.219121,-97.68783,78744
5594,5594,3508 Eskew/Leafield,30.203863,-97.838309,78749
5602,5602,6413 Airport Blvd (Highland Mall),30.328657,-97.715763,78752
5603,5603,6402 Airport Blvd (Highland Mall),30.328339,-97.716081,78752
5604,5604,7072 Easy Wind/St Johns,30.338721,-97.719548,78757
5605,5605,717 St Johns/Lamar,30.339109,-97.717454,78752
5606,5606,Crestview Station (SB),30.337841,-97.719048,78757
5607,5607,Howard Station Bus Stop,30.439972,-97.70124,78727
5608,5608,4005 Banister/Summer Oaks,30.229794,-97.778143,78704
5610,5610,1601 7th/Comal,30.263763,-97.725888,78702
5612,5612,408 Rundberg/North Creek,30.359516,-97.690554,78753
5613,5613,1215 51st/Cameron,30.308132,-97.708046,78723
5614,5614,12026 Metric/Bittern,30.403297,-97.700246,78758
5615,5615,12029 Metric/Bittern,30.403381,-97.699617,78758
5616,5616,3107 Manor/Airport,30.286352,-97.705525,78723
5617,5617,3219 Manor/Tillery,30.286817,-97.702734,78723
5622,5622,Del Valle ISD,30.174866,-97.610837,78617
5623,5623,205 Slaughter/SP Back Loop,30.167663,-97.793747,78748
5624,5624,651 Martin Luther King Jr/Red River,30.278688,-97.731471,78701
5625,5625,5789 Airport/Koenig,30.321647,-97.71395,78752
5626,5626,2629 Lake Austin/Exposition,30.282567,-97.776462,78703
5627,5627,1621 Rosewood/Lawson,30.269218,-97.721609,78702
5631,5631,4907 1st/Heartwood,30.214745,-97.776962,78745
5633,5633,421 Cesar Chavez/Trinity,30.262213,-97.740639,78701
5634,5634,2819 Guadalupe/29th,30.29474,-97.742407,78705
5635,5635,906 Lamar/Treadwell,30.256342,-97.761433,78704
5636,5636,4705 Heflin/Springdale,30.285183,-97.681314,78721
5637,5637,1913 Webberville/Stone Gate,30.28301,-97.674479,78721
5640,5640,5508 Martin Luther King Jr/Hilldale,30.286729,-97.671079,78723
5641,5641,5304 Martin Luther King Jr/Oldfort Hill,30.286744,-97.674512,78723
5642,5642,5107 Heflin/Webberville,30.28262,-97.676905,78721
5643,5643,Tannehill/Martin Luther King,30.286011,-97.669518,78721
5644,5644,6500 Loyola/Johnny Morris,30.300569,-97.648626,78724
5645,5645,6505 Loyola/Johnny Morris,30.300175,-97.648393,78724
5646,5646,Research/Georgian,30.344432,-97.705583,78753
5647,5647,Research/Northcrest,30.343392,-97.705027,78753
5649,5649,13175 Pond Springs/Turtle Rock,30.444876,-97.777674,78729
5650,5650,13050 Pond Springs/Hunters Chase,30.441581,-97.773724,78729
5653,5653,10818 Lakeline Mall/Lake Creek,30.474728,-97.795902,78729
5654,5654,Lakeline/US 183,30.480007,-97.800186,78750
5655,5655,620 Radam/James Casey,30.225294,-97.773151,78745
5659,5659,1512 Howard/Metric,30.426226,-97.675829,78727
5662,5662,1821 Ohlen/Renton,30.360919,-97.723494,78757
5663,5663,2000 Woodward/Ben White,30.217996,-97.743796,78741
5669,5669,1719 Aldrich/Mueller,30.297877,-97.707818,78722
5670,5670,1714 Aldrich/Mueller,30.298134,-97.707679,78722
5671,5671,Research/Mc Neil,30.434391,-97.768725,78729
5672,5672,9422 Anderson Mill/US 183,30.449417,-97.787707,78729
5673,5673,9514 Anderson Mill/US 183,30.449535,-97.788219,78729
5674,5674,137 Oltorf/Euclid (Saint Ignatius),30.240124,-97.75551,78704
5678,5678,9639 Metric/Rundberg,30.376782,-97.717048,78758
5679,5679,9540 Metric/Rundberg,30.376164,-97.717766,78758
5680,5680,2018 Rundberg/West,30.37334,-97.718224,78758
5681,5681,1933 Rundberg/West,30.373054,-97.718101,78758
5682,5682,1806 Rundberg/Northgate,30.371653,-97.715172,78758
5683,5683,1401 51st/Lancaster,30.306715,-97.70507,78723
5684,5684,5012 Airport/51st,30.311595,-97.715502,78751
5696,5696,SH 95/Main,30.357253,-97.382095,78621
5698,5698,ACC Cypress Creek,30.479477,-97.834422,78613
5699,5699,7944 Salt Springs/Roseborough,30.160958,-97.744331,78747
5700,5700,8022 Thaxton/Running Water,30.157548,-97.742243,78747
5701,5701,6501 Alum Rock/Fall Meadow,30.155447,-97.74224,78747
5702,5702,8213 Panadero/Alum Rock,30.157067,-97.743627,78747
5703,5703,1626 William Cannon/Bluff Springs,30.189223,-97.768461,78744
5704,5704,6625 Bluff Springs/William Cannon,30.187849,-97.767957,78744
5705,5705,11928 Metric/Sunhillow,30.40113,-97.702464,78758
5707,5707,1701 Briarcliff/Berkman (Midblock),30.313677,-97.691829,78723
5711,5711,525 Ben White/Terry O,30.219246,-97.757736,78704
5712,5712,4910 Freidrich/Teri,30.204578,-97.753199,78744
5713,5713,2230 Stassney/Dove,30.193336,-97.753967,78744
5718,5718,Braker/Road A (UT-PRC),30.392361,-97.725994,78758
5719,5719,10401 Burnet/Mc Hale,30.387502,-97.722935,78758
5720,5720,2140 Allandale/Wynona,30.33516,-97.741613,78757
